,first degree neighbors,feature_importance
0,ARL8A,0.00023736191313914585
1,STK4,0.00020359560582442767
2,RAB5C,9.488807058018231e-05
3,MMD,0.0013096696083065545
4,PSMD10,0.0
5,RBPMS,0.00032627143629685324
6,HSD17B10,0.0
7,JAGN1,4.21688401978044e-05
8,PAFAH1B1,6.308449072384388e-05
9,MAPK3,6.967949521541098e-05
10,FAF1,0.0002478396918142891
11,CSNK2A1,0.0009236610086173991
12,UTP25,0.0
13,CNIH4,0.0
14,ARF3,0.00013678726683655
15,RAP1A,0.00013035284409665732
16,SLC25A24,0.00019540335188266344
17,ADAM10,0.0002734419470574882
18,RNF115,0.00011623583249470414
19,PGRMC2,0.00038336196040550694
20,RPL9,0.00010917703052337811
21,DNAJC8,0.0
22,MRPL58,0.0028181495044665855
23,TOP2B,0.00016045077781415778
24,STIP1,0.0
25,HIP1R,0.0023125089189345686
26,GCLC,0.003531527073750328
27,RPS19,0.00018788360391401202
28,LYPLA1,0.00031461507455001516
29,AGFG1,0.0
30,VCP,0.00018654082993755874
31,EIF4G2,0.00020572163911278433
32,SH3KBP1,0.0
33,LATS2,0.00044068118894315355
34,NOC2L,0.00043907179323782777
35,ARPC1A,0.0
36,POLR3D,0.0
37,UBE2V1,0.0
38,YPEL5,0.0014316666436675887
39,P4HB,0.000411167512690355
40,SSSCA1,0.0006924570687598433
41,CLIC1,0.00026679559673466115
42,DNM1L,0.0001786482552559488
43,TCP11L2,0.00024439940545039967
44,NDUFA9,0.00019905202204650396
45,TIGAR,3.7447659598505876e-05
46,PDE4DIP,0.0032177149327950803
47,SMU1,0.0024731000180130695
48,EXOC6,8.244480543622604e-05
49,SBF2,0.00020912646226138465
50,ADPGK,3.3361010751586485e-05
51,ATL3,0.0005500497775957951
52,STT3A,4.2010427805223497e-05
53,WDR12,0.006934821551879608
54,METTL6,0.010010202475948344
55,PHB2,0.00016432838368322244
56,TALDO1,0.0006373530279349731
57,CDT1,0.0016225823083827395
58,BCAS3,0.0
59,CFL2,0.0003841507846439745
60,GCLM,8.4061431581877e-05
61,PPP1R12A,4.2660583520728835e-05
62,SUPT5H,0.0
63,RGL3,0.0018730326065232977
64,UBXN2B,0.0006058563441776547
65,PPIL1,5.907250881735008e-05
66,SRPK1,0.0008053999433460029
67,APBB1IP,0.0005345227073225239
68,LETM1,0.0001616467576982888
69,PPP2R2B,0.0019806233368185847
70,ADSL,0.0
71,SNU13,0.0005674305918866318
72,RPL27A,0.00031213981996048624
73,COPZ1,0.0003527124553188004
74,RPL14,0.0005175818065996223
75,PSMD13,0.00022208335362411627
76,PIP4K2A,0.0
77,TCP1,0.00042305712865290757
78,B3GAT3,0.006197901304699509
79,CYTH1,0.0
80,TXNL1,0.003789452408556044
81,EIF2S2,0.0
82,RMND5B,0.0001171267954814281
83,NADK2,0.0
84,GIT2,0.00017099391545305636
85,NDRG1,0.0002696101258962568
86,TIMM44,0.0
87,PGS1,0.0008255123028288067
88,TRAF6,0.0005807626346566331
89,CSNK1E,0.00047427964497339124
90,DDX21,0.00027097423763943694
91,ALDH9A1,0.0010931552069375168
92,TTC1,0.00037398523173727506
93,MPHOSPH10,0.0
94,IARS,0.00037023539103785776
95,PCBP2,0.0
96,BRIX1,0.0006196165198630295
97,NLN,0.00013259832650628422
98,GLOD4,0.0
99,DEGS1,0.0005735199022095202
100,PDXDC1,0.0
101,ARHGAP11A,0.00025573540356073853
102,TFAM,0.0002022359233884437
103,TMEM50A,3.9463085060810946e-05
104,S100A6,6.358718360510864e-05
105,CHMP6,0.0002264412039719181
106,FSCN1,0.0
107,HMGCS1,0.00032809261788552984
108,FLOT1,0.0046874542443779465
109,COPS3,3.702889730909421e-05
110,RHOA,0.0005553570877015935
111,PYCR2,2.7690377025626096e-05
112,ANKFY1,0.00014666210129265817
113,DEAF1,0.0011520454527304208
114,NDUFA5,0.0
115,MCCC1,0.0002328338416680793
116,GMFB,0.00015096386162523958
117,SDHC,0.0017290732375197847
118,EWSR1,0.00021934495619934052
119,WDR46,0.00042196289029816826
120,RAB18,0.000842573435306206
121,YRDC,0.0009616943796589621
122,PGM3,0.00010382916310990029
123,PDIA4,0.0
124,RPL18A,7.846996528539671e-05
125,UFD1,0.0001312688448997565
126,ZNF207,0.0
127,ELOC,0.0001351696846605346
128,RPUSD2,0.0
129,SFPQ,0.0
130,CCT2,0.0007082012129079369
131,MED17,0.0006372905163177562
132,TSR1,0.0006455892712883502
133,DUS2,0.000253526369234773
134,PRDX6,0.0
135,HIKESHI,0.0002713598061883308
136,IPO5,0.0010236228789470253
137,ROCK2,3.5352098776898644e-05
138,ATOX1,0.0002469654262793177
139,RER1,0.00033517965778952826
140,RBX1,0.0001779181741101167
141,SPTAN1,0.0021541749880311595
142,TMEM50B,0.0002496472458352936
143,RPL35,0.00023288812353123418
144,DDX47,0.00023137187254112729
145,KRAS,0.0006070657195666247
146,NAXE,0.0002514939598048516
147,MCTS1,0.00020155001687947174
148,EXOSC2,0.00030902365986157577
149,RPS21,3.59485352767893e-05
150,AIFM1,0.00013224542096932238
151,AGAP1,0.00023135972121212024
152,EIF4G1,0.000257478861377378
153,GLTP,0.00031910672043333207
154,RPL4,0.00017279440312453762
155,RNMT,0.0006986702307964082
156,PSMA7,0.00035339368770507027
157,EIF5A,0.0002684214845394647
158,DOHH,0.0005735616065342348
159,CYB5B,0.00029170292405774874
160,RPS3A,0.00022486400949460995
161,RPL24,0.0
162,ETF1,0.0
163,SNRPC,0.0
164,EIF3F,0.0003443428759469669
165,UBE3A,0.0
166,PSEN1,0.0
167,BZW2,0.0005372834419062553
168,RPL7,7.100003701099228e-05
169,ABCE1,0.00012752508931849089
170,DBNL,0.006035859296066465
171,OTUD6B,0.00035037552904323077
172,PAFAH1B3,6.463318544418491e-05
173,PDHB,0.0
174,RPL39,0.0
175,ARF5,0.00026813764467010473
176,OGA,0.0
177,MRPS35,0.0
178,ABCF1,0.008366306293419357
179,MTMR4,0.0014104770674271642
180,AP1S1,0.0010389867496759246
181,NUP155,0.0009140442686662737
182,TRMT112,0.0
